8.04	-0.1131888
8.06	-0.08183393
8.08	-0.05404915
8.1	-0.04612329
8.12	-0.0508151
8.14	-0.07717122
8.16	-0.1344444
8.18	-0.2175539
8.2	-0.2945234
8.22	-0.3212486
8.24	-0.2715353
8.26	-0.1368867
8.28	0.07589575
8.3	0.2654433
8.32	0.2942722
8.34	0.2245463
8.36	0.1596228
8.38	0.07654499
8.4	-0.01851927
8.42	-0.1073606
8.44	-0.2115746
8.46	-0.2866876
8.48	-0.2887296
8.5	-0.2221856
8.52	-0.1101993
8.54	-0.04495959
8.56	-0.05835143
8.58	-0.12053
8.6	-0.2036091
8.62	-0.2604037
8.64	-0.2323146
8.66	-0.1153827
8.68	0.003836005
8.7	0.03289627
8.72	0.03027545
8.74	0.07136123
8.76	0.07803308
8.78	0.006277004
8.8	-0.08737963
8.82	-0.1396553
8.84	-0.142583
8.86	-0.1213576
8.88	-0.09027844
8.9	-0.0443178
8.92	0.01767824
8.94	0.03564093
8.96	0.004776232
8.98	-0.002598909
9	0.05735672
9.02	0.1244218
9.04	0.127901
9.06	0.08758071
9.08	0.03387785
9.1	-0.01943771
9.12	-0.03583982
9.14	-0.009585586
9.16	0.02585946
9.18	0.05769326
9.2	0.1116107
9.22	0.1848061
9.24	0.2063394
9.26	0.1379392
9.28	0.05153497
9.3	0.03677486
9.32	0.08727473
9.34	0.1157637
9.36	0.08612298
9.38	0.03488839
9.4	0.01350865
9.42	0.04317998
9.44	0.07910466
9.46	0.09648568
9.48	0.106951
9.5	0.08828548
9.52	0.05522729
9.54	0.04733242
9.56	0.03683661
9.58	0.01289693
9.6	0.03918194
9.62	0.1257698
9.64	0.1731289
9.66	0.09872127
9.68	-0.008481104
9.7	-0.03901007
9.72	-0.03712346
9.74	-0.05770704
9.76	-0.06566373
9.78	-0.04929294
9.8	-0.04782424
9.82	-0.05023184
9.84	-0.00574013
9.86	0.1006664
9.88	0.1519329
9.9	0.07483284
9.92	-0.04141702
9.94	-0.08442092
9.96	-0.07390499
9.98	-0.09921107
10	-0.1351159
10.02	-0.09412301
10.04	-0.01723512
10.06	-0.01979416
10.08	-0.103332
10.1	-0.1810464
10.12	-0.2184913
10.14	-0.2103835
10.16	-0.1663101
10.18	-0.1184626
